"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","CRS_DEP_TIME","CRS_ARR_TIME","ARR_DELAY","CANCELLED","DIVERTED","CRS_ELAPSED_TIME","DISTANCE",
2017,2,9,4,"B6",12889,12954,"1703","1806",-4.00,0.00,0.00,63.00,231.00,
2017,2,10,5,"B6",12889,12954,"1703","1806",14.00,0.00,0.00,63.00,231.00,
2017,2,11,6,"B6",12889,12954,"1703","1806",38.00,0.00,0.00,63.00,231.00,
2017,2,12,7,"B6",12889,12954,"1703","1806",11.00,0.00,0.00,63.00,231.00,
2017,2,13,1,"B6",12889,12954,"1703","1806",-4.00,0.00,0.00,63.00,231.00,
2017,2,14,2,"B6",12889,12954,"1703","1806",-13.00,0.00,0.00,63.00,231.00,
2017,2,15,3,"B6",12889,12954,"1703","1806",,1.00,0.00,63.00,231.00,
2017,2,16,4,"B6",12889,12954,"1413","1516",41.00,0.00,0.00,63.00,231.00,
2017,2,17,5,"B6",12889,12954,"1413","1516",20.00,0.00,0.00,63.00,231.00,
2017,2,18,6,"B6",12889,12954,"1413","1516",1.00,0.00,0.00,63.00,231.00,
2017,2,19,7,"B6",12889,12954,"1413","1516",3.00,0.00,0.00,63.00,231.00,
2017,2,20,1,"B6",12889,12954,"1413","1516",8.00,0.00,0.00,63.00,231.00,
2017,2,21,2,"B6",12889,12954,"1413","1516",-8.00,0.00,0.00,63.00,231.00,
2017,2,22,3,"B6",12889,12954,"1413","1516",-2.00,0.00,0.00,63.00,231.00,
2017,2,23,4,"B6",12889,12954,"1413","1516",14.00,0.00,0.00,63.00,231.00,
2017,2,24,5,"B6",12889,12954,"1413","1516",28.00,0.00,0.00,63.00,231.00,
2017,2,25,6,"B6",12889,12954,"1413","1516",127.00,0.00,0.00,63.00,231.00,
2017,2,26,7,"B6",12889,12954,"1413","1516",23.00,0.00,0.00,63.00,231.00,
2017,2,27,1,"B6",12889,12954,"1413","1516",10.00,0.00,0.00,63.00,231.00,
2017,2,28,2,"B6",12889,12954,"1413","1516",1.00,0.00,0.00,63.00,231.00,
2017,2,1,3,"B6",12954,12889,"1700","1805",-14.00,0.00,0.00,65.00,231.00,
2017,2,2,4,"B6",12954,12889,"1700","1805",32.00,0.00,0.00,65.00,231.00,
2017,2,3,5,"B6",12954,12889,"1710","1816",11.00,0.00,0.00,66.00,231.00,
2017,2,4,6,"B6",12954,12889,"1700","1805",1.00,0.00,0.00,65.00,231.00,
2017,2,5,7,"B6",12954,12889,"1700","1805",-11.00,0.00,0.00,65.00,231.00,
2017,2,6,1,"B6",12954,12889,"1700","1805",-12.00,0.00,0.00,65.00,231.00,
2017,2,7,2,"B6",12954,12889,"1700","1805",-5.00,0.00,0.00,65.00,231.00,
2017,2,8,3,"B6",12954,12889,"1700","1805",-3.00,0.00,0.00,65.00,231.00,
2017,2,9,4,"B6",12954,12889,"1700","1805",51.00,0.00,0.00,65.00,231.00,
2017,2,10,5,"B6",12954,12889,"1700","1805",2.00,0.00,0.00,65.00,231.00,
2017,2,11,6,"B6",12954,12889,"1700","1805",0.00,0.00,0.00,65.00,231.00,
2017,2,12,7,"B6",12954,12889,"1700","1805",-4.00,0.00,0.00,65.00,231.00,
2017,2,13,1,"B6",12954,12889,"1700","1805",-13.00,0.00,0.00,65.00,231.00,
2017,2,14,2,"B6",12954,12889,"1700","1805",-9.00,0.00,0.00,65.00,231.00,
2017,2,15,3,"B6",12954,12889,"1700","1805",30.00,0.00,0.00,65.00,231.00,
2017,2,16,4,"B6",12954,12889,"1826","1930",-6.00,0.00,0.00,64.00,231.00,
2017,2,17,5,"B6",12954,12889,"1826","1930",1.00,0.00,0.00,64.00,231.00,
2017,2,18,6,"B6",12954,12889,"1826","1930",34.00,0.00,0.00,64.00,231.00,
2017,2,19,7,"B6",12954,12889,"1826","1930",-20.00,0.00,0.00,64.00,231.00,
2017,2,20,1,"B6",12954,12889,"1826","1930",-8.00,0.00,0.00,64.00,231.00,
2017,2,21,2,"B6",12954,12889,"1826","1930",34.00,0.00,0.00,64.00,231.00,
2017,2,22,3,"B6",12954,12889,"1826","1930",40.00,0.00,0.00,64.00,231.00,
2017,2,23,4,"B6",12954,12889,"1826","1930",11.00,0.00,0.00,64.00,231.00,
2017,2,24,5,"B6",12954,12889,"1826","1930",2.00,0.00,0.00,64.00,231.00,
2017,2,25,6,"B6",12954,12889,"1826","1930",39.00,0.00,0.00,64.00,231.00,
2017,2,26,7,"B6",12954,12889,"1826","1930",196.00,0.00,0.00,64.00,231.00,
2017,2,27,1,"B6",12954,12889,"1826","1930",63.00,0.00,0.00,64.00,231.00,
2017,2,28,2,"B6",12954,12889,"1826","1930",-6.00,0.00,0.00,64.00,231.00,
2017,2,1,3,"B6",13204,12478,"0750","1016",-6.00,0.00,0.00,146.00,944.00,
2017,2,2,4,"B6",13204,12478,"0740","1006",-1.00,0.00,0.00,146.00,944.00,
2017,2,3,5,"B6",13204,12478,"0750","1016",-2.00,0.00,0.00,146.00,944.00,
2017,2,4,6,"B6",13204,12478,"0750","1016",-11.00,0.00,0.00,146.00,944.00,
2017,2,5,7,"B6",13204,12478,"0750","1016",-3.00,0.00,0.00,146.00,944.00,
2017,2,6,1,"B6",13204,12478,"0750","1016",-9.00,0.00,0.00,146.00,944.00,
2017,2,7,2,"B6",13204,12478,"0750","1016",-15.00,0.00,0.00,146.00,944.00,
2017,2,8,3,"B6",13204,12478,"0750","1016",2.00,0.00,0.00,146.00,944.00,
2017,2,9,4,"B6",13204,12478,"0750","1016",,1.00,0.00,146.00,944.00,
2017,2,10,5,"B6",13204,12478,"0750","1016",14.00,0.00,0.00,146.00,944.00,
2017,2,11,6,"B6",13204,12478,"0750","1016",0.00,0.00,0.00,146.00,944.00,
2017,2,12,7,"B6",13204,12478,"0750","1016",10.00,0.00,0.00,146.00,944.00,
2017,2,13,1,"B6",13204,12478,"0750","1016",-3.00,0.00,0.00,146.00,944.00,
2017,2,14,2,"B6",13204,12478,"0750","1016",2.00,0.00,0.00,146.00,944.00,
2017,2,15,3,"B6",13204,12478,"0740","1006",-13.00,0.00,0.00,146.00,944.00,
2017,2,16,4,"B6",13204,12478,"1130","1359",3.00,0.00,0.00,149.00,944.00,
2017,2,17,5,"B6",13204,12478,"1130","1359",-3.00,0.00,0.00,149.00,944.00,
2017,2,18,6,"B6",13204,12478,"1130","1359",51.00,0.00,0.00,149.00,944.00,
2017,2,19,7,"B6",13204,12478,"1130","1359",-2.00,0.00,0.00,149.00,944.00,
2017,2,20,1,"B6",13204,12478,"1130","1359",2.00,0.00,0.00,149.00,944.00,
2017,2,21,2,"B6",13204,12478,"1130","1359",-13.00,0.00,0.00,149.00,944.00,
2017,2,22,3,"B6",13204,12478,"1130","1359",-18.00,0.00,0.00,149.00,944.00,
2017,2,23,4,"B6",13204,12478,"1130","1359",2.00,0.00,0.00,149.00,944.00,
2017,2,24,5,"B6",13204,12478,"1130","1359",-10.00,0.00,0.00,149.00,944.00,
2017,2,25,6,"B6",13204,12478,"1130","1359",1.00,0.00,0.00,149.00,944.00,
2017,2,26,7,"B6",13204,12478,"1130","1359",85.00,0.00,0.00,149.00,944.00,
2017,2,27,1,"B6",13204,12478,"1130","1359",-27.00,0.00,0.00,149.00,944.00,
2017,2,28,2,"B6",13204,12478,"1130","1359",4.00,0.00,0.00,149.00,944.00,
2017,2,1,3,"B6",10721,12892,"2120","0050",30.00,0.00,0.00,390.00,2611.00,
2017,2,2,4,"B6",10721,12892,"2120","0050",17.00,0.00,0.00,390.00,2611.00,
2017,2,3,5,"B6",10721,12892,"2120","0050",17.00,0.00,0.00,390.00,2611.00,
2017,2,4,6,"B6",10721,12892,"2120","0050",6.00,0.00,0.00,390.00,2611.00,
2017,2,5,7,"B6",10721,12892,"2120","0050",22.00,0.00,0.00,390.00,2611.00,
2017,2,6,1,"B6",10721,12892,"2120","0050",11.00,0.00,0.00,390.00,2611.00,
2017,2,7,2,"B6",10721,12892,"2120","0050",24.00,0.00,0.00,390.00,2611.00,
2017,2,8,3,"B6",10721,12892,"2120","0050",-4.00,0.00,0.00,390.00,2611.00,
2017,2,9,4,"B6",10721,12892,"2120","0050",,1.00,0.00,390.00,2611.00,
2017,2,10,5,"B6",10721,12892,"2120","0050",39.00,0.00,0.00,390.00,2611.00,
2017,2,11,6,"B6",10721,12892,"2120","0050",189.00,0.00,0.00,390.00,2611.00,
2017,2,12,7,"B6",10721,12892,"2120","0050",48.00,0.00,0.00,390.00,2611.00,
2017,2,13,1,"B6",10721,12892,"2120","0050",69.00,0.00,0.00,390.00,2611.00,
2017,2,14,2,"B6",10721,12892,"2120","0050",-11.00,0.00,0.00,390.00,2611.00,
2017,2,15,3,"B6",10721,12892,"2120","0050",22.00,0.00,0.00,390.00,2611.00,
2017,2,16,4,"B6",10721,12892,"2129","0059",44.00,0.00,0.00,390.00,2611.00,
2017,2,17,5,"B6",10721,12892,"2129","0059",48.00,0.00,0.00,390.00,2611.00,
2017,2,18,6,"B6",10721,12892,"2055","0025",-15.00,0.00,0.00,390.00,2611.00,
2017,2,19,7,"B6",10721,12892,"2129","0059",12.00,0.00,0.00,390.00,2611.00,
2017,2,20,1,"B6",10721,12892,"2129","0059",-3.00,0.00,0.00,390.00,2611.00,
2017,2,21,2,"B6",10721,12892,"2129","0059",23.00,0.00,0.00,390.00,2611.00,
2017,2,22,3,"B6",10721,12892,"2129","0059",6.00,0.00,0.00,390.00,2611.00,
2017,2,23,4,"B6",10721,12892,"2129","0059",38.00,0.00,0.00,390.00,2611.00,
2017,2,24,5,"B6",10721,12892,"2129","0059",15.00,0.00,0.00,390.00,2611.00,
2017,2,25,6,"B6",10721,12892,"2055","0025",-18.00,0.00,0.00,390.00,2611.00,
2017,2,26,7,"B6",10721,12892,"2129","0059",5.00,0.00,0.00,390.00,2611.00,
2017,2,27,1,"B6",10721,12892,"2129","0059",22.00,0.00,0.00,390.00,2611.00,
2017,2,28,2,"B6",10721,12892,"2129","0059",9.00,0.00,0.00,390.00,2611.00,
2017,2,1,3,"B6",12892,10721,"2120","0539",-27.00,0.00,0.00,319.00,2611.00,
2017,2,2,4,"B6",12892,10721,"2120","0539",-32.00,0.00,0.00,319.00,2611.00,
2017,2,3,5,"B6",12892,10721,"2120","0539",-16.00,0.00,0.00,319.00,2611.00,
2017,2,4,6,"B6",12892,10721,"2120","0539",-15.00,0.00,0.00,319.00,2611.00,
2017,2,5,7,"B6",12892,10721,"2120","0539",-28.00,0.00,0.00,319.00,2611.00,
2017,2,6,1,"B6",12892,10721,"2120","0539",-27.00,0.00,0.00,319.00,2611.00,
2017,2,7,2,"B6",12892,10721,"2120","0539",-42.00,0.00,0.00,319.00,2611.00,
2017,2,8,3,"B6",12892,10721,"2120","0539",,1.00,0.00,319.00,2611.00,
2017,2,9,4,"B6",12892,10721,"2120","0539",6.00,0.00,0.00,319.00,2611.00,
2017,2,10,5,"B6",12892,10721,"2120","0539",143.00,0.00,0.00,319.00,2611.00,
2017,2,11,6,"B6",12892,10721,"2120","0539",-37.00,0.00,0.00,319.00,2611.00,
2017,2,12,7,"B6",12892,10721,"2120","0539",-7.00,0.00,0.00,319.00,2611.00,
2017,2,13,1,"B6",12892,10721,"2120","0539",-22.00,0.00,0.00,319.00,2611.00,
2017,2,14,2,"B6",12892,10721,"2120","0539",10.00,0.00,0.00,319.00,2611.00,
2017,2,15,3,"B6",12892,10721,"2120","0539",28.00,0.00,0.00,319.00,2611.00,
2017,2,16,4,"B6",12892,10721,"2120","0539",5.00,0.00,0.00,319.00,2611.00,
2017,2,17,5,"B6",12892,10721,"2120","0539",129.00,0.00,0.00,319.00,2611.00,
2017,2,18,6,"B6",12892,10721,"2120","0539",-9.00,0.00,0.00,319.00,2611.00,
2017,2,19,7,"B6",12892,10721,"2120","0539",-19.00,0.00,0.00,319.00,2611.00,
2017,2,20,1,"B6",12892,10721,"2120","0539",-4.00,0.00,0.00,319.00,2611.00,
2017,2,21,2,"B6",12892,10721,"2120","0539",-9.00,0.00,0.00,319.00,2611.00,
2017,2,22,3,"B6",12892,10721,"2120","0539",9.00,0.00,0.00,319.00,2611.00,
2017,2,23,4,"B6",12892,10721,"2120","0539",-26.00,0.00,0.00,319.00,2611.00,
2017,2,24,5,"B6",12892,10721,"2120","0539",210.00,0.00,0.00,319.00,2611.00,
2017,2,25,6,"B6",12892,10721,"2120","0539",-41.00,0.00,0.00,319.00,2611.00,
2017,2,26,7,"B6",12892,10721,"2120","0539",-34.00,0.00,0.00,319.00,2611.00,
2017,2,27,1,"B6",12892,10721,"2120","0539",23.00,0.00,0.00,319.00,2611.00,
2017,2,28,2,"B6",12892,10721,"2120","0539",4.00,0.00,0.00,319.00,2611.00,
2017,2,1,3,"B6",10721,11278,"1120","1301",0.00,0.00,0.00,101.00,399.00,
2017,2,2,4,"B6",10721,11278,"1120","1301",22.00,0.00,0.00,101.00,399.00,
2017,2,3,5,"B6",10721,11278,"1120","1301",-6.00,0.00,0.00,101.00,399.00,
2017,2,4,6,"B6",10721,11278,"1120","1301",-26.00,0.00,0.00,101.00,399.00,
2017,2,5,7,"B6",10721,11278,"1120","1301",-15.00,0.00,0.00,101.00,399.00,
2017,2,6,1,"B6",10721,11278,"1120","1301",-10.00,0.00,0.00,101.00,399.00,
2017,2,7,2,"B6",10721,11278,"1120","1301",,1.00,0.00,101.00,399.00,
2017,2,8,3,"B6",10721,11278,"1120","1301",8.00,0.00,0.00,101.00,399.00,
2017,2,9,4,"B6",10721,11278,"1120","1301",,1.00,0.00,101.00,399.00,
2017,2,10,5,"B6",10721,11278,"1120","1301",28.00,0.00,0.00,101.00,399.00,
2017,2,11,6,"B6",10721,11278,"1120","1301",59.00,0.00,0.00,101.00,399.00,
2017,2,12,7,"B6",10721,11278,"1120","1301",17.00,0.00,0.00,101.00,399.00,
2017,2,13,1,"B6",10721,11278,"1120","1301",,1.00,0.00,101.00,399.00,
2017,2,14,2,"B6",10721,11278,"1120","1301",-10.00,0.00,0.00,101.00,399.00,
2017,2,15,3,"B6",10721,11278,"1120","1301",7.00,0.00,0.00,101.00,399.00,
2017,2,16,4,"B6",10721,11278,"1103","1244",18.00,0.00,0.00,101.00,399.00,
2017,2,17,5,"B6",10721,11278,"1103","1244",-18.00,0.00,0.00,101.00,399.00,
2017,2,18,6,"B6",10721,11278,"1119","1300",-5.00,0.00,0.00,101.00,399.00,
2017,2,19,7,"B6",10721,11278,"1103","1244",-19.00,0.00,0.00,101.00,399.00,
2017,2,20,1,"B6",10721,11278,"1103","1244",6.00,0.00,0.00,101.00,399.00,
2017,2,21,2,"B6",10721,11278,"1103","1244",-15.00,0.00,0.00,101.00,399.00,
2017,2,22,3,"B6",10721,11278,"1103","1244",-20.00,0.00,0.00,101.00,399.00,
2017,2,23,4,"B6",10721,11278,"1103","1244",-15.00,0.00,0.00,101.00,399.00,
2017,2,24,5,"B6",10721,11278,"1103","1244",48.00,0.00,0.00,101.00,399.00,
2017,2,25,6,"B6",10721,11278,"1119","1300",-13.00,0.00,0.00,101.00,399.00,
2017,2,26,7,"B6",10721,11278,"1103","1244",-14.00,0.00,0.00,101.00,399.00,
2017,2,27,1,"B6",10721,11278,"1103","1244",-17.00,0.00,0.00,101.00,399.00,
2017,2,28,2,"B6",10721,11278,"1103","1244",-13.00,0.00,0.00,101.00,399.00,
2017,2,1,3,"B6",13204,12478,"2148","0009",-11.00,0.00,0.00,141.00,944.00,
2017,2,2,4,"B6",13204,12478,"2148","0009",-20.00,0.00,0.00,141.00,944.00,
2017,2,3,5,"B6",13204,12478,"2148","0009",-9.00,0.00,0.00,141.00,944.00,
2017,2,4,6,"B6",13204,12478,"2148","0009",119.00,0.00,0.00,141.00,944.00,
2017,2,5,7,"B6",13204,12478,"2148","0009",12.00,0.00,0.00,141.00,944.00,
2017,2,6,1,"B6",13204,12478,"2148","0009",95.00,0.00,0.00,141.00,944.00,
2017,2,7,2,"B6",13204,12478,"2148","0009",-5.00,0.00,0.00,141.00,944.00,
2017,2,8,3,"B6",13204,12478,"2148","0009",,1.00,0.00,141.00,944.00,
2017,2,9,4,"B6",13204,12478,"2148","0009",31.00,0.00,0.00,141.00,944.00,
2017,2,10,5,"B6",13204,12478,"2148","0009",74.00,0.00,0.00,141.00,944.00,
2017,2,11,6,"B6",13204,12478,"2148","0009",7.00,0.00,0.00,141.00,944.00,
2017,2,12,7,"B6",13204,12478,"2148","0009",73.00,0.00,0.00,141.00,944.00,
2017,2,13,1,"B6",13204,12478,"2159","0018",7.00,0.00,0.00,139.00,944.00,
2017,2,14,2,"B6",13204,12478,"2148","0009",-21.00,0.00,0.00,141.00,944.00,
2017,2,15,3,"B6",13204,12478,"2148","0009",-2.00,0.00,0.00,141.00,944.00,
2017,2,16,4,"B6",13204,12478,"2133","2354",10.00,0.00,0.00,141.00,944.00,
2017,2,17,5,"B6",13204,12478,"2133","2354",9.00,0.00,0.00,141.00,944.00,
2017,2,18,6,"B6",13204,12478,"2133","2354",16.00,0.00,0.00,141.00,944.00,
2017,2,19,7,"B6",13204,12478,"2133","2354",5.00,0.00,0.00,141.00,944.00,
2017,2,20,1,"B6",13204,12478,"2133","2354",7.00,0.00,0.00,141.00,944.00,
2017,2,21,2,"B6",13204,12478,"2133","2354",-9.00,0.00,0.00,141.00,944.00,
2017,2,22,3,"B6",13204,12478,"2133","2354",4.00,0.00,0.00,141.00,944.00,
2017,2,23,4,"B6",13204,12478,"2133","2354",0.00,0.00,0.00,141.00,944.00,
2017,2,24,5,"B6",13204,12478,"2133","2354",7.00,0.00,0.00,141.00,944.00,
2017,2,25,6,"B6",13204,12478,"2133","2354",249.00,0.00,0.00,141.00,944.00,
2017,2,26,7,"B6",13204,12478,"2133","2354",-2.00,0.00,0.00,141.00,944.00,
2017,2,27,1,"B6",13204,12478,"2133","2354",-9.00,0.00,0.00,141.00,944.00,
2017,2,28,2,"B6",13204,12478,"2133","2354",101.00,0.00,0.00,141.00,944.00,
2017,2,1,3,"B6",10721,15304,"2040","0012",26.00,0.00,0.00,212.00,1185.00,
2017,2,2,4,"B6",10721,15304,"2040","0012",-17.00,0.00,0.00,212.00,1185.00,
2017,2,3,5,"B6",10721,15304,"2040","0012",-12.00,0.00,0.00,212.00,1185.00,
2017,2,4,6,"B6",10721,15304,"2040","0012",1.00,0.00,0.00,212.00,1185.00,
2017,2,5,7,"B6",10721,15304,"2040","0012",-6.00,0.00,0.00,212.00,1185.00,
2017,2,6,1,"B6",10721,15304,"2040","0012",-27.00,0.00,0.00,212.00,1185.00,
2017,2,7,2,"B6",10721,15304,"2040","0012",,0.00,1.00,212.00,1185.00,
2017,2,8,3,"B6",10721,15304,"2040","0012",-4.00,0.00,0.00,212.00,1185.00,
2017,2,9,4,"B6",10721,15304,"2040","0012",,1.00,0.00,212.00,1185.00,
2017,2,10,5,"B6",10721,15304,"2040","0012",-16.00,0.00,0.00,212.00,1185.00,
2017,2,11,6,"B6",10721,15304,"2040","0012",-23.00,0.00,0.00,212.00,1185.00,
2017,2,12,7,"B6",10721,15304,"2040","0012",44.00,0.00,0.00,212.00,1185.00,
2017,2,13,1,"B6",10721,15304,"2040","0012",-6.00,0.00,0.00,212.00,1185.00,
2017,2,14,2,"B6",10721,15304,"2040","0012",-7.00,0.00,0.00,212.00,1185.00,
2017,2,15,3,"B6",10721,15304,"2038","0010",-19.00,0.00,0.00,212.00,1185.00,
2017,2,16,4,"B6",10721,15304,"2009","2333",58.00,0.00,0.00,204.00,1185.00,
2017,2,17,5,"B6",10721,15304,"2009","2333",118.00,0.00,0.00,204.00,1185.00,
2017,2,18,6,"B6",10721,15304,"2009","2333",-12.00,0.00,0.00,204.00,1185.00,
2017,2,19,7,"B6",10721,15304,"2009","2333",-35.00,0.00,0.00,204.00,1185.00,
2017,2,20,1,"B6",10721,15304,"2009","2333",-33.00,0.00,0.00,204.00,1185.00,
2017,2,21,2,"B6",10721,15304,"2009","2333",-19.00,0.00,0.00,204.00,1185.00,
2017,2,22,3,"B6",10721,15304,"2009","2333",-16.00,0.00,0.00,204.00,1185.00,
2017,2,23,4,"B6",10721,15304,"2009","2333",-27.00,0.00,0.00,204.00,1185.00,
2017,2,24,5,"B6",10721,15304,"2009","2333",-27.00,0.00,0.00,204.00,1185.00,
2017,2,25,6,"B6",10721,15304,"2009","2333",-4.00,0.00,0.00,204.00,1185.00,
2017,2,26,7,"B6",10721,15304,"2009","2333",-12.00,0.00,0.00,204.00,1185.00,
2017,2,27,1,"B6",10721,15304,"2009","2333",1.00,0.00,0.00,204.00,1185.00,
2017,2,28,2,"B6",10721,15304,"2009","2333",-11.00,0.00,0.00,204.00,1185.00,
2017,2,1,3,"B6",11697,10821,"1854","2119",-12.00,0.00,0.00,145.00,925.00,
2017,2,2,4,"B6",11697,10821,"1854","2119",-19.00,0.00,0.00,145.00,925.00,
2017,2,3,5,"B6",11697,10821,"1854","2119",-8.00,0.00,0.00,145.00,925.00,
2017,2,4,6,"B6",11697,10821,"1854","2119",-3.00,0.00,0.00,145.00,925.00,
2017,2,5,7,"B6",11697,10821,"1854","2119",-13.00,0.00,0.00,145.00,925.00,
2017,2,6,1,"B6",11697,10821,"1854","2119",-5.00,0.00,0.00,145.00,925.00,
2017,2,7,2,"B6",11697,10821,"1854","2119",1.00,0.00,0.00,145.00,925.00,
2017,2,8,3,"B6",11697,10821,"1854","2119",-9.00,0.00,0.00,145.00,925.00,
2017,2,9,4,"B6",11697,10821,"1854","2119",48.00,0.00,0.00,145.00,925.00,
2017,2,10,5,"B6",11697,10821,"1854","2119",91.00,0.00,0.00,145.00,925.00,
2017,2,11,6,"B6",11697,10821,"1854","2119",-15.00,0.00,0.00,145.00,925.00,
2017,2,12,7,"B6",11697,10821,"1854","2119",4.00,0.00,0.00,145.00,925.00,
2017,2,13,1,"B6",11697,10821,"1854","2119",64.00,0.00,0.00,145.00,925.00,
2017,2,14,2,"B6",11697,10821,"1854","2119",13.00,0.00,0.00,145.00,925.00,
2017,2,15,3,"B6",11697,10821,"2122","2346",26.00,0.00,0.00,144.00,925.00,
2017,2,16,4,"B6",11697,10821,"1845","2110",19.00,0.00,0.00,145.00,925.00,
2017,2,17,5,"B6",11697,10821,"1845","2110",18.00,0.00,0.00,145.00,925.00,
2017,2,18,6,"B6",11697,10821,"1845","2110",152.00,0.00,0.00,145.00,925.00,
2017,2,19,7,"B6",11697,10821,"1845","2110",15.00,0.00,0.00,145.00,925.00,
2017,2,20,1,"B6",11697,10821,"1845","2110",25.00,0.00,0.00,145.00,925.00,
2017,2,21,2,"B6",11697,10821,"1845","2110",2.00,0.00,0.00,145.00,925.00,
2017,2,22,3,"B6",11697,10821,"1845","2110",200.00,0.00,0.00,145.00,925.00,
2017,2,23,4,"B6",11697,10821,"1845","2110",9.00,0.00,0.00,145.00,925.00,
2017,2,24,5,"B6",11697,10821,"1845","2110",30.00,0.00,0.00,145.00,925.00,
2017,2,25,6,"B6",11697,10821,"1845","2110",1.00,0.00,0.00,145.00,925.00,
2017,2,26,7,"B6",11697,10821,"1845","2110",-5.00,0.00,0.00,145.00,925.00,
2017,2,27,1,"B6",11697,10821,"1845","2110",29.00,0.00,0.00,145.00,925.00,
2017,2,28,2,"B6",11697,10821,"1845","2110",32.00,0.00,0.00,145.00,925.00,
2017,2,1,3,"B6",10821,11697,"1855","2138",-31.00,0.00,0.00,163.00,925.00,
2017,2,2,4,"B6",10821,11697,"1855","2138",-23.00,0.00,0.00,163.00,925.00,
2017,2,3,5,"B6",10821,11697,"1855","2138",-30.00,0.00,0.00,163.00,925.00,
2017,2,4,6,"B6",10821,11697,"1855","2138",-13.00,0.00,0.00,163.00,925.00,
2017,2,5,7,"B6",10821,11697,"1855","2138",-38.00,0.00,0.00,163.00,925.00,
2017,2,6,1,"B6",10821,11697,"1855","2138",-27.00,0.00,0.00,163.00,925.00,
2017,2,7,2,"B6",10821,11697,"1855","2138",-23.00,0.00,0.00,163.00,925.00,
2017,2,8,3,"B6",10821,11697,"1855","2138",-4.00,0.00,0.00,163.00,925.00,
2017,2,9,4,"B6",10821,11697,"1855","2138",-16.00,0.00,0.00,163.00,925.00,
2017,2,10,5,"B6",10821,11697,"1855","2138",-18.00,0.00,0.00,163.00,925.00,
2017,2,11,6,"B6",10821,11697,"1855","2138",74.00,0.00,0.00,163.00,925.00,
2017,2,12,7,"B6",10821,11697,"1855","2138",-25.00,0.00,0.00,163.00,925.00,
2017,2,13,1,"B6",10821,11697,"1855","2138",-26.00,0.00,0.00,163.00,925.00,
2017,2,14,2,"B6",10821,11697,"1855","2138",-15.00,0.00,0.00,163.00,925.00,
2017,2,15,3,"B6",10821,11697,"1855","2138",6.00,0.00,0.00,163.00,925.00,
2017,2,16,4,"B6",10821,11697,"1626","1909",73.00,0.00,0.00,163.00,925.00,
2017,2,17,5,"B6",10821,11697,"1626","1909",-6.00,0.00,0.00,163.00,925.00,
2017,2,18,6,"B6",10821,11697,"1626","1909",59.00,0.00,0.00,163.00,925.00,
2017,2,19,7,"B6",10821,11697,"1626","1909",-18.00,0.00,0.00,163.00,925.00,
2017,2,20,1,"B6",10821,11697,"1626","1909",-9.00,0.00,0.00,163.00,925.00,
2017,2,21,2,"B6",10821,11697,"1626","1909",-5.00,0.00,0.00,163.00,925.00,
2017,2,22,3,"B6",10821,11697,"1626","1909",-22.00,0.00,0.00,163.00,925.00,
2017,2,23,4,"B6",10821,11697,"1626","1909",-4.00,0.00,0.00,163.00,925.00,
2017,2,24,5,"B6",10821,11697,"1626","1909",-10.00,0.00,0.00,163.00,925.00,
2017,2,25,6,"B6",10821,11697,"1626","1909",170.00,0.00,0.00,163.00,925.00,
2017,2,26,7,"B6",10821,11697,"1626","1909",-9.00,0.00,0.00,163.00,925.00,
2017,2,27,1,"B6",10821,11697,"1626","1909",10.00,0.00,0.00,163.00,925.00,
2017,2,28,2,"B6",10821,11697,"1626","1909",-25.00,0.00,0.00,163.00,925.00,
2017,2,1,3,"B6",13204,12953,"1930","2207",6.00,0.00,0.00,157.00,950.00,
2017,2,2,4,"B6",13204,12953,"1930","2207",-23.00,0.00,0.00,157.00,950.00,
2017,2,3,5,"B6",13204,12953,"1930","2207",-15.00,0.00,0.00,157.00,950.00,
2017,2,4,6,"B6",13204,12953,"1930","2207",-10.00,0.00,0.00,157.00,950.00,
2017,2,5,7,"B6",13204,12953,"1930","2207",8.00,0.00,0.00,157.00,950.00,
2017,2,6,1,"B6",13204,12953,"1930","2207",-8.00,0.00,0.00,157.00,950.00,
2017,2,7,2,"B6",13204,12953,"1930","2207",6.00,0.00,0.00,157.00,950.00,
2017,2,8,3,"B6",13204,12953,"1930","2207",0.00,0.00,0.00,157.00,950.00,
2017,2,9,4,"B6",13204,12953,"1930","2207",29.00,0.00,0.00,157.00,950.00,
2017,2,10,5,"B6",13204,12953,"1930","2207",91.00,0.00,0.00,157.00,950.00,
2017,2,11,6,"B6",13204,12953,"1930","2207",0.00,0.00,0.00,157.00,950.00,
2017,2,12,7,"B6",13204,12953,"1930","2207",79.00,0.00,0.00,157.00,950.00,
2017,2,13,1,"B6",13204,12953,"1930","2207",70.00,0.00,0.00,157.00,950.00,
2017,2,14,2,"B6",13204,12953,"1930","2207",-21.00,0.00,0.00,157.00,950.00,
2017,2,15,3,"B6",13204,12953,"1930","2207",-3.00,0.00,0.00,157.00,950.00,
2017,2,16,4,"B6",13204,12953,"1930","2207",106.00,0.00,0.00,157.00,950.00,
2017,2,17,5,"B6",13204,12953,"1930","2207",19.00,0.00,0.00,157.00,950.00,
2017,2,18,6,"B6",13204,12953,"1930","2207",32.00,0.00,0.00,157.00,950.00,
